Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2022-04-23,"Heart's Horizon",5.10b,"Naama pulled the TR down so I got to lead again. Next time I’ll place the draws. Happy to climb one of  Horsts routes after reading his books",https://www.mountainproject.com/route/107720732/hearts-horizon,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor South > g. Autumn Arch Sector",2.7,-1,Lead,Pinkpoint,Sport,,,2900
2022-04-23,"Heart's Horizon",5.10b,"Hung at 2nd and last bolt. Forgot the stick clip in the car this time",https://www.mountainproject.com/route/107720732/hearts-horizon,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor South > g. Autumn Arch Sector",2.7,-1,Lead,Fell/Hung,Sport,,,2900
2022-04-23,"There Goes the Hood",5.7,,https://www.mountainproject.com/route/107375214/there-goes-the-hood,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor South > k. Hydroman Sector",1.8,-1,Lead,Flash,Sport,,,1800
2022-04-23,"Le Eaglet",5.7,"Favorite moderate climb at south",https://www.mountainproject.com/route/107375211/le-eaglet,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor South > k. Hydroman Sector",2.5,-1,Lead,Flash,Sport,,50,1800
2022-04-23,Fine-Apple,5.8,,https://www.mountainproject.com/route/116542465/fine-apple,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor South > a. Key West Wall",2.0,-1,Lead,Flash,Sport,,40,2100
2022-04-23,"Key West",5.8+,"Highish first bolt. Some thinner moves up top",https://www.mountainproject.com/route/108855202/key-west,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor South > a. Key West Wall",2.1,-1,Lead,Flash,Sport,,50,2200
2022-04-23,"A Ledged Crimes",5.6,"Warmup climb for the day. Naama’s first lead",https://www.mountainproject.com/route/116492765/a-ledged-crimes,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor South > a. Key West Wall",1.6,-1,Lead,Flash,Sport,,50,1600
2022-02-21,"Right Gully","Easy Snow","Went up with margoose and then down the lions head trail ",https://www.mountainproject.com/route/117328944/right-gully,1,"New Hampshire > * NH Ice and Mixed > * Mount Washington > Tuckerman Ravine",2.8,-1,Solo,,"Snow, Alpine",,700,0
2022-02-10,"Dirty Love",5.7,,https://www.mountainproject.com/route/120425679/dirty-love,1,"Arizona > Northern Arizona > Sedona Area > West Sedona > Key Hole Rock",1.7,-1,TR,,Sport,,70,1800
2022-02-10,"Dirty Love",5.7,"Definitely dirty",https://www.mountainproject.com/route/120425679/dirty-love,1,"Arizona > Northern Arizona > Sedona Area > West Sedona > Key Hole Rock",1.7,-1,Lead,Flash,Sport,,70,1800
2022-02-10,"Groovy Wuvi",5.7,"Kind of silly but still fun to be up there",https://www.mountainproject.com/route/120425548/groovy-wuvi,1,"Arizona > Northern Arizona > Sedona Area > West Sedona > Key Hole Rock",2.6,-1,Lead,Pinkpoint,Sport,,65,1800
2022-02-08,"Dead Pool",5.8,"More fun than east pool to the left. Tranquil scenery. Unique start",https://www.mountainproject.com/route/106434567/dead-pool,1,"Arizona > Central Arizona > Queen Creek Canyon > The Pond",2.5,-1,Lead,Flash,Sport,,80,2100
2022-02-08,"Easy Pool",5.8-,"Middle was tricky to figure out. Probably a little harder than 5.7",https://www.mountainproject.com/route/106376284/easy-pool,1,"Arizona > Central Arizona > Queen Creek Canyon > The Pond",2.2,-1,Lead,Flash,Sport,,,2000
2022-02-08,"Pocket Puzzle",5.10a,"About half draws pre placed. Got up with a take or two and a whipper. Very sustained and flowy moves",https://www.mountainproject.com/route/105830204/pocket-puzzle,1,"Arizona > Central Arizona > Queen Creek Canyon > The Pond",3.4,-1,Lead,Fell/Hung,Sport,,,2600
2022-02-05,"Pocket Vortex",5.9-,,https://www.mountainproject.com/route/119363420/pocket-vortex,1,"Arizona > Northern Arizona > Sedona Area > West Sedona > Chimney Rock Area > Stupa Crag",2.5,-1,Lead,Flash,Sport,,80,2300
2022-02-05,"Magic Staircase",5.7,"Night climb! Also DB’s first lead",https://www.mountainproject.com/route/119455881/magic-staircase,1,"Arizona > Northern Arizona > Sedona Area > West Sedona > Chimney Rock Area > Stupa Crag",2.7,-1,Lead,Flash,Sport,,80,1800
2022-02-05,"Pocketful of Magic",5.9,"beautiful views at the top",https://www.mountainproject.com/route/119545225/pocketful-of-magic,1,"Arizona > Northern Arizona > Sedona Area > West Sedona > Chimney Rock Area > Stupa Crag",2.6,-1,Lead,Flash,Sport,,80,2400
2022-02-05,"Magic Cactus",5.7,"first AZ climb. Really don’t need any gear for the upper part",https://www.mountainproject.com/route/119363351/magic-cactus,1,"Arizona > Northern Arizona > Sedona Area > West Sedona > Chimney Rock Area > Stupa Crag",2.2,-1,Lead,Flash,Sport,,80,1800
2021-12-28,"Army Strong",V2,"Tried it a bunch of times and finally sent",https://www.mountainproject.com/route/112409565/army-strong,1,"New York > Powerlinez > * Powerlinez Bouldering > The Loop > Army Bunker",3.0,-1,,,Boulder,,15,20200
2021-12-28,"Smoke 'em If You Got 'em",V2,"With jj ",https://www.mountainproject.com/route/112409557/smoke-em-if-you-got-em,1,"New York > Powerlinez > * Powerlinez Bouldering > The Loop > Army Bunker",2.0,-1,Flash,,Boulder,,15,20200
2021-12-26,"Oliphant Crack",V2,"Finished straight up.  was able to squeeze into JJ&#39;s right shoe but had to go barefoot on the left one",https://www.mountainproject.com/route/108393137/oliphant-crack,1,"New York > Powerlinez > * Powerlinez Bouldering > Welcome Boulders > Oliphant Boulder",3.0,-1,Send,,Boulder,,11,20200
2021-11-06,Unknown,5.6,,https://www.mountainproject.com/route/111935835/unknown,2,"New York > The Gunks > The Trapps > b. Jackie and friends",2.0,-1,TR,,Trad,,120,1600
2021-11-06,Dennis,5.5,P1,https://www.mountainproject.com/route/105968655/dennis,1,"New York > The Gunks > The Trapps > b. Jackie and friends",2.5,-1,TR,,Trad,,120,1500
2021-10-21,"The  Throwdown",V2+,,https://www.mountainproject.com/route/111610952/the-throwdown,1,"New York > Powerlinez > * Powerlinez Bouldering > Welcome Boulders > Torch Boulder",2.0,-1,Flash,,Boulder,,10,20210
2021-10-21,"Tarzan Swing Right",V1,,https://www.mountainproject.com/route/113574565/tarzan-swing-right,1,"New York > Powerlinez > * Powerlinez Bouldering > Welcome Boulders > Tarzan Swing",2.2,-1,Flash,,Boulder,,,20100
2021-10-21,Barefoot,V1+,,https://www.mountainproject.com/route/113574590/barefoot,1,"New York > Powerlinez > * Powerlinez Bouldering > Welcome Boulders > Tarzan Swing",2.2,-1,Flash,,Boulder,,,20110
2021-10-21,Tarzan,V0,,https://www.mountainproject.com/route/113574637/tarzan,1,"New York > Powerlinez > * Powerlinez Bouldering > Welcome Boulders > Tarzan Swing",2.0,-1,Flash,,Boulder,,,20008
2021-10-21,"Tarzan Traverse Left",V2,,https://www.mountainproject.com/route/113574647/tarzan-traverse-left,1,"New York > Powerlinez > * Powerlinez Bouldering > Welcome Boulders > Tarzan Swing",2.7,-1,Send,,Boulder,,,20200
2021-10-16,"Ride the Bullet Marks",V1,,https://www.mountainproject.com/route/125500396/ride-the-bullet-marks,1,"New York > Powerlinez > * Powerlinez Bouldering > Monsoon / Swamp > Tree God",2.0,2,Send,,Boulder,V1,10,20100
2021-10-16,"Any Day Now",V1,,https://www.mountainproject.com/route/125500378/any-day-now,2,"New York > Powerlinez > * Powerlinez Bouldering > Monsoon / Swamp > Tree God",2.0,2,Send,,Boulder,V1,12,20100
2021-10-16,"Norm's Crack","V2 PG13",,https://www.mountainproject.com/route/125500364/norms-crack,1,"New York > Powerlinez > * Powerlinez Bouldering > Monsoon / Swamp > Tree God",3.0,3,Flash,,Boulder,"V2 PG13",15,20200
2021-10-16,Slabasaurus,V4-,"Climbed 2 times. Opted for the running start American ninja warrior style. Slab skills not there yet to get this one statically",https://www.mountainproject.com/route/113574039/slabasaurus,1,"New York > Powerlinez > * Powerlinez Bouldering > Monsoon / Swamp > Slabasaurus Boulder",3.5,-1,Send,,Boulder,,,20370
2021-10-16,Stratofortress,"V3-4 PG13","Climbed it 2 times on the second and third try. Lots of upper body around the bulge",https://www.mountainproject.com/route/112409548/stratofortress,1,"New York > Powerlinez > * Powerlinez Bouldering > The Loop > Strategic Air Command",2.8,-1,Send,,Boulder,,15,20350
2021-10-13,"Run it up the Flagpole",V0+,,https://www.mountainproject.com/route/112409528/run-it-up-the-flagpole,1,"New York > Powerlinez > * Powerlinez Bouldering > The Loop > History of Flight: Lower tier",1.8,-1,Flash,,Boulder,,10,20010
2021-10-13,Superfortress,V3,"Last hold is bomber",https://www.mountainproject.com/route/112409543/superfortress,1,"New York > Powerlinez > * Powerlinez Bouldering > The Loop > Strategic Air Command",2.6,-1,Send,,Boulder,,15,20300
2021-10-02,"Tossin Ze Chossin",5.8,"Fun jamming!",https://www.mountainproject.com/route/113697425/tossin-ze-chossin,1,"New York > Thacher State Park > Hailes Cave South > Mahican Section",3.0,-1,Lead,Flash,Sport,,40,2100
2021-10-02,"Ian's Route",5.8,"Climbed again",https://www.mountainproject.com/route/114452870/ians-route,1,"New York > Thacher State Park > Horseshoe North Cliff > East End",2.4,-1,Lead,Redpoint,Sport,,35,2100
2021-10-02,Kayah,5.9,"Got the beta down and sended! Flowey climbing!",https://www.mountainproject.com/route/113516461/kayah,1,"New York > Thacher State Park > Horseshoe North Cliff > Fossil Wall",2.6,-1,Lead,Redpoint,Sport,,50,2400
2021-10-02,Kayah,5.9,"1 take since I got pumped figuring out second/ third clip",https://www.mountainproject.com/route/113516461/kayah,1,"New York > Thacher State Park > Horseshoe North Cliff > Fossil Wall",2.6,-1,Lead,Fell/Hung,Sport,,50,2400
2021-10-02,Bexor,5.8,,https://www.mountainproject.com/route/113516451/bexor,1,"New York > Thacher State Park > Horseshoe North Cliff > Fossil Wall",1.4,-1,Lead,Pinkpoint,Sport,,60,2100
2021-10-02,"Crinoid Stem",5.8,"Lead up and cleaned Markus gear after he couldn’t send. ",https://www.mountainproject.com/route/113516476/crinoid-stem,1,"New York > Thacher State Park > Horseshoe North Cliff > Fossil Wall",2.4,-1,Lead,Pinkpoint,Sport,,45,2100
2021-10-02,"Battle of the Bulge",5.9,"Finally got the clean send! Crux was east this time around. ",https://www.mountainproject.com/route/113516440/battle-of-the-bulge,1,"New York > Thacher State Park > Horseshoe North Cliff > Hyphen Section",2.8,-1,Lead,Redpoint,Sport,,50,2400
2021-10-02,"Trylo Bite This",5.7,,https://www.mountainproject.com/route/113516447/trylo-bite-this,1,"New York > Thacher State Park > Horseshoe North Cliff > Hyphen Section",1.6,-1,Lead,Flash,Sport,,40,1800
2021-10-02,"Hakuna Echinodermatata",5.7,"First of the day with markus",https://www.mountainproject.com/route/113632928/hakuna-echinodermatata,1,"New York > Thacher State Park > Horseshoe North Cliff > Hyphen Section",1.9,-1,Lead,Flash,Sport,,40,1800
2021-09-21,"Elmer Fudd",5.3,,https://www.mountainproject.com/route/109522469/elmer-fudd,1,"New York > Powerlinez > b. The Swath > High Electricity",2.0,-1,Solo,,TR,,20,1300
2021-09-21,"Linus' Blankie",V0,,https://www.mountainproject.com/route/115961176/linus-blankie,1,"New York > Powerlinez > * Powerlinez Bouldering > Swath Boulders > Whetstone Wall",1.6,-1,Flash,,Boulder,,12,20008
2021-09-21,Kilter,V1,,https://www.mountainproject.com/route/115961213/kilter,1,"New York > Powerlinez > * Powerlinez Bouldering > Swath Boulders > Whetstone Wall",1.4,-1,Flash,,Boulder,,12,20100
2021-09-21,"Poison Ivy",V0-,,https://www.mountainproject.com/route/113561418/poison-ivy,1,"New York > Powerlinez > * Powerlinez Bouldering > Swath Boulders > High Electricity boulder",1.5,-1,Flash,,Boulder,,15,20005
2021-09-21,"High Electricity",V1,"Did the right side of the v first. Then hit it straight up the crack",https://www.mountainproject.com/route/113561372/high-electricity,1,"New York > Powerlinez > * Powerlinez Bouldering > Swath Boulders > High Electricity boulder",3.2,-1,Flash,,Boulder,,20,20100
2021-09-19,"Freak Gasoline Fight Accident",5.9-,,https://www.mountainproject.com/route/109345965/freak-gasoline-fight-accident,1,"New York > Adirondacks > B: Chapel Pond Pass > Spanky's Area > Sunshine City",2.5,-1,TR,,Sport,,80,2300
2021-09-19,"Freak Gasoline Fight Accident",5.9-,"Bottom was quite tricky. And the second bolt from the ledge too. Naama’s first outdoor climb!",https://www.mountainproject.com/route/109345965/freak-gasoline-fight-accident,1,"New York > Adirondacks > B: Chapel Pond Pass > Spanky's Area > Sunshine City",2.5,-1,Lead,Fell/Hung,Sport,,80,2300
2021-09-19,"Bee Hold",5.8,,https://www.mountainproject.com/route/106768298/bee-hold,1,"New York > Adirondacks > B: Chapel Pond Pass > Spanky's Area > Sunshine City",3.0,-1,TR,,Sport,,100,2100
2021-09-19,"Bee Hold",5.8,"Doesn’t require quite as much friction as some of the climbs right. Fun holds to grab. Great view of the dacks",https://www.mountainproject.com/route/106768298/bee-hold,1,"New York > Adirondacks > B: Chapel Pond Pass > Spanky's Area > Sunshine City",3.0,-1,Lead,Onsight,Sport,,100,2100
2021-09-05,Percolator,5.7,"Last climb at rumney. Would have hit cafe au lait but someone was on it. Don’t fall and deck on the many ledges up",https://www.mountainproject.com/route/106009347/percolator,1,"New Hampshire > *Rumney > The Parking Lot Wall",1.2,-1,Lead,Flash,Sport,,,1800
2021-09-05,"Hippos on Parade",5.9,"Fun rote. Great moves to pull over the crux bulge",https://www.mountainproject.com/route/105961400/hippos-on-parade,1,"New Hampshire > *Rumney > The Meadows > Center Section",2.7,-1,Lead,Onsight,Sport,,,2400
2021-09-05,"Mom's Pancake",5.5,"Pretty easy climb. Climbed with 1 hand for a lot of it ",https://www.mountainproject.com/route/106057691/moms-pancake,1,"New Hampshire > *Rumney > The Meadows > Center Section",2.1,-1,Lead,Onsight,Sport,,,1500
2021-09-05,"Rose Garden",5.7,"Not super memorable for rumney. Lots of feet trusting. Trolly with a qd when getting lowered so you don’t fall off the slab",https://www.mountainproject.com/route/105923573/rose-garden,1,"New Hampshire > *Rumney > The Meadows > No Money Down (Left)",1.8,-1,Lead,Onsight,Sport,,45,1800
2021-09-04,"The Big Easy",5.7,"First multipitch climb! Yianni led the first pitch and I led the second/third (strung together).  The exposure getting through the notch got to me a bit. The third pitch was mostly just fighting rope drag and stepping on lichen. Did this at the end of a full day of climbing. Happy to be back on the ground ",https://www.mountainproject.com/route/106052151/the-big-easy,2,"New Hampshire > *Rumney > Armed and Dangerous (Main Cliff Left)",2.6,-1,Lead,Flash,Sport,,,1800
2021-09-04,"Preppy's Crack",5.7,"Delicate hands and feet on slabby terrain but still secure",https://www.mountainproject.com/route/105933001/preppys-crack,1,"New Hampshire > *Rumney > Venus Wall",2.1,-1,Lead,Flash,Sport,,,1800
2021-09-04,"The Wimpy -Gilman Ridge",5.3,"Climbed and down climbed to clean it. Fun climb to show off pretty layback type moves",https://www.mountainproject.com/route/105932996/the-wimpy-gilman-ridge,1,"New Hampshire > *Rumney > Venus Wall",2.7,-1,Lead,Pinkpoint,Sport,,,1300
2021-09-04,"Constipation Prize",5.8+,"Least fun moderate in this section. Looks cool from the bottom but awkward moves up top",https://www.mountainproject.com/route/105933013/constipation-prize,1,"New Hampshire > *Rumney > Venus Wall",2.0,-1,Lead,Flash,Sport,,,2200
2021-09-04,Dirtigo,5.3,"Best climb in the near vicinity. Great views at the top. East and fun",https://www.mountainproject.com/route/105932987/dirtigo,1,"New Hampshire > *Rumney > Venus Wall",2.5,-1,Lead,Flash,Sport,,,1300
2021-09-04,"Men In White Suits",5.9,"Yianni climbed and couldn’t pull the crux at the top. Led it clean with his draws still in.",https://www.mountainproject.com/route/105959381/men-in-white-suits,1,"New Hampshire > *Rumney > Armed and Dangerous (Main Cliff Left)",2.4,-1,Lead,Pinkpoint,Sport,,,2400
2021-09-04,Rainbow,5.6,"Flash with preplaced draws",https://www.mountainproject.com/route/106054653/rainbow,1,"New Hampshire > *Rumney > Armed and Dangerous (Main Cliff Left)",2.1,-1,Lead,Pinkpoint,Sport,,,1600
2021-08-16,"Unfamiliar Strangers",5.9+,"Great climb!! Best of my trip",https://www.mountainproject.com/route/105762684/unfamiliar-strangers,1,"Colorado > Boulder > Boulder Canyon > Animal World > Lower Animal World",2.3,3,Lead,Redpoint,Sport,,85,2500
2021-08-16,Animation,5.8,"Fell at the bulge after the last clip and then climbed the layback flake to the anchors",https://www.mountainproject.com/route/105749785/animation,1,"Colorado > Boulder > Boulder Canyon > Animal World > Lower Animal World",3.2,-1,Lead,Fell/Hung,Sport,,100,2100
2021-08-16,"Baby Dog",5.7+,"Fun juggy 5.7. Some down climbing to clean draws as you go",https://www.mountainproject.com/route/119267832/baby-dog,1,"Colorado > Boulder > Boulder Canyon > Animal World > Lower Animal World",2.5,-1,Lead,Onsight,Sport,,90,1900
2021-08-16,"Dirty Dave's Dumpster Dive",5.10a,"Tried the finger crack 10a at the bottom. Couldn’t get it without using the left crack and left face. Sent the upper slab clean",https://www.mountainproject.com/route/105764181/dirty-daves-dumpster-dive,1,"Colorado > Boulder > Boulder Canyon > The Sport Park > Surprising Crag > South Face",1.8,-1,Lead,Fell/Hung,Sport,,50,2600
2021-08-14,"The Good Stuff",5.7,"first lead on sandstone, in for a treat... or a surprise rather",https://www.mountainproject.com/route/106198110/the-good-stuff,1,"Colorado > Colorado Springs > Red Rock Canyon Open Space > The Whale",2.2,-1,Lead,Onsight,Sport,,,1800
2021-08-14,"Esse Curve",5.7,,https://www.mountainproject.com/route/106155753/esse-curve,1,"Colorado > Colorado Springs > Red Rock Canyon Open Space > The Whale",2.1,-1,TR,,Sport,,,1800
2021-08-14,"Esse Curve",5.7,"delicate footwork...",https://www.mountainproject.com/route/106155753/esse-curve,1,"Colorado > Colorado Springs > Red Rock Canyon Open Space > The Whale",2.1,-1,Lead,Onsight,Sport,,,1800
2021-08-14,"Mister MIA",5.9+,"precise slab climbing at the bottom.  top was fun to run up too",https://www.mountainproject.com/route/106140194/mister-mia,1,"Colorado > Colorado Springs > Red Rock Canyon Open Space > The Whale",2.4,-1,Lead,Onsight,Sport,,100,2500
2021-08-14,Aphrodite,5.9+,"that crux near the pothole. was spicy. hard to trust your feet and dynamically move to those small holds",https://www.mountainproject.com/route/105872827/aphrodite,1,"Colorado > Colorado Springs > Red Rock Canyon Open Space > The Whale",2.6,-1,Lead,Fell/Hung,Sport,,90,2500
2021-08-13,"Steve's Wild Turkey Day",5.7,"Another fun one on this wall",https://www.mountainproject.com/route/107548990/steves-wild-turkey-day,1,"Colorado > Golden > Clear Creek Canyon > East Colfax",2.5,-1,Lead,Flash,Sport,,80,1800
2021-08-13,"Fill In The Blanks",5.9,"Move at the second bolt is a fun one. Great climb. ",https://www.mountainproject.com/route/109028752/fill-in-the-blanks,1,"Colorado > Golden > Clear Creek Canyon > East Colfax",2.7,-1,Lead,Flash,Sport,,70,2400
2021-08-13,"Wild Bore",5.7,"Hahahah love the description and name!",https://www.mountainproject.com/route/107339757/wild-bore,1,"Colorado > Golden > Clear Creek Canyon > East Colfax",2.4,-1,Lead,Flash,Sport,,90,1800
2021-08-13,"Speeding Ticket",5.6,,https://www.mountainproject.com/route/108194630/speeding-ticket,1,"Colorado > Golden > Clear Creek Canyon > East Colfax",2.3,-1,Lead,Onsight,Sport,,80,1600
2021-07-26,"Green Slime Traverse",V0+,,https://www.mountainproject.com/route/121136996/green-slime-traverse,1,"New York > Long Island > Greenport Boulders > Green Slime Boulder",2.0,2,Send,,Boulder,V0+,15,20010
2021-07-26,"Goo Up",V0-,,https://www.mountainproject.com/route/121137071/goo-up,1,"New York > Long Island > Greenport Boulders > Green Slime Boulder",1.0,1,Flash,,Boulder,V0-,12,20005
2021-07-25,Freeway,V0,,https://www.mountainproject.com/route/121137178/freeway,1,"New York > Long Island > Greenport Boulders > Mean Street Block",1.0,1,Send,,Boulder,V0,10,20008
2021-07-25,"Gentle J",V0+,,https://www.mountainproject.com/route/121136916/gentle-j,1,"New York > Long Island > Greenport Boulders > Mean Street Block",1.5,2,Send,,Boulder,V0+,10,20010
2021-07-24,Bo-Jangle,V0-1,"Topped out and did the down climb ",https://www.mountainproject.com/route/109774207/bo-jangle,1,"New York > Long Island > East Marion Boulders > Fat Boy Boulder",2.2,-1,Solo,,Boulder,,8,20050
2021-07-24,"The Downclimb",V1,,https://www.mountainproject.com/route/116125180/the-downclimb,1,"New York > Long Island > East Marion Boulders > Fat Boy Boulder",0.7,-1,Solo,,Boulder,,18,20100
2021-06-13,"Harpoon Me",5.9,"Got it clean this time!",https://www.mountainproject.com/route/108191647/harpoon-me,1,"New York > Powerlinez > s. Books Tier > 6. The Good Book",2.9,3,TR,,"Trad, TR",,,2400
2021-06-13,Rachel,5.10b,"Climbed 1 and 1/2 times. Couldn’t get the roof section clean. ",https://www.mountainproject.com/route/108831064/rachel,1,"New York > Powerlinez > s. Books Tier > 6. The Good Book",2.5,-1,TR,,"Sport, TR",,60,2900
2021-06-13,"more wisdom in your body",5.6,,https://www.mountainproject.com/route/112248549/more-wisdom-in-your-body,1,"New York > Powerlinez > m. Picatinny > 4. Nechtanc",2.0,-1,TR,,TR,,25,1600
2021-06-13,"the abyss will gaze back",5.8+,"Fell at start",https://www.mountainproject.com/route/112248589/the-abyss-will-gaze-back,1,"New York > Powerlinez > m. Picatinny > 4. Nechtanc",2.5,-1,TR,,TR,,25,2200
2021-06-13,"That which does not",5.7,,https://www.mountainproject.com/route/112248522/that-which-does-not,1,"New York > Powerlinez > m. Picatinny > 4. Nechtanc",2.0,-1,TR,,"Trad, TR",,35,1800
2021-05-14,"Trap Dike (summer)",4th,"Awesome scramble!  I hope to do it again sometime",https://www.mountainproject.com/route/106066142/trap-dike-summer,1,"New York > Adirondacks > E: High Peaks Region > Mt Colden",3.7,-1,Solo,,Trad,,2000,900
2021-04-24,"War Department",5.5,,https://www.mountainproject.com/route/112251854/war-department,1,"New York > Powerlinez > m. Picatinny > 3. Scheyichbi",1.7,-1,TR,,"Trad, TR",,40,1500
2021-04-24,"West Dihedral",5.5,,https://www.mountainproject.com/route/112251949/west-dihedral,1,"New York > Powerlinez > m. Picatinny > 3. Scheyichbi",2.5,-1,TR,,TR,,35,1500
2021-04-24,Stumped,5.8+,,https://www.mountainproject.com/route/112251838/stumped,1,"New York > Powerlinez > m. Picatinny > 3. Scheyichbi",2.6,-1,TR,,"Trad, TR",,45,2200
2021-04-18,Hysteresis,5.6,,https://www.mountainproject.com/route/119229527/hysteresis,1,"New York > Thacher State Park > Hailes Cave South > Mahican Section",2.0,-1,TR,,Sport,,40,1600
2021-04-18,Hysteresis,5.6,,https://www.mountainproject.com/route/119229527/hysteresis,1,"New York > Thacher State Park > Hailes Cave South > Mahican Section",2.0,-1,Lead,Flash,Sport,,40,1600
2021-04-17,Aranea,5.7,"Used the chimney at the top to get to anchors",https://www.mountainproject.com/route/114558178/aranea,1,"New York > Thacher State Park > Hailes Cave South > Cave Wall",1.6,-1,Lead,Onsight,Sport,,40,1800
2021-04-16,"Pow Wow",5.6,,https://www.mountainproject.com/route/114353073/pow-wow,1,"New York > Thacher State Park > Hailes Cave South > Haven Wall",2.2,-1,Lead,Flash,Sport,,35,1600
2021-04-16,"Battle of the Bulge",5.9,"2nd attempt. Still couldn’t get that move clean",https://www.mountainproject.com/route/113516440/battle-of-the-bulge,1,"New York > Thacher State Park > Horseshoe North Cliff > Hyphen Section",2.8,-1,Lead,Fell/Hung,Sport,,50,2400
2021-04-16,"Battle of the Bulge",5.9,"Couldn’t get my hand into the crack on the bulge. Great mantle moves",https://www.mountainproject.com/route/113516440/battle-of-the-bulge,1,"New York > Thacher State Park > Horseshoe North Cliff > Hyphen Section",2.8,-1,Lead,Fell/Hung,Sport,,50,2400
2021-04-16,"Ian's Route",5.8,,https://www.mountainproject.com/route/114452870/ians-route,1,"New York > Thacher State Park > Horseshoe North Cliff > East End",2.4,-1,TR,,Sport,,35,2100
2021-04-16,"Ian's Route",5.8,,https://www.mountainproject.com/route/114452870/ians-route,1,"New York > Thacher State Park > Horseshoe North Cliff > East End",2.4,-1,Lead,Onsight,Sport,,35,2100
2021-03-27,Namaste,5.8,,https://www.mountainproject.com/route/112230317/namaste,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor North > 2.0 International Area",2.5,-1,Lead,Onsight,Sport,,60,2100
2021-03-27,"(Es) un yame",5.6,"First clean outdoor lead",https://www.mountainproject.com/route/112239549/es-un-yame,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor North > 2.0 International Area",2.4,-1,Lead,Flash,Sport,,60,1600
2021-03-27,"Psycho Thriller",5.9,"Equal parts fun and scary. Fell at the second to last clip. Very chossy on the left",https://www.mountainproject.com/route/111787977/psycho-thriller,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor North > 2.5 Alpine Wall (aka tall wall)",2.2,-1,Lead,Fell/Hung,Sport,,90,2400
2020-10-10,"Harpoon Me",5.9,,https://www.mountainproject.com/route/108191647/harpoon-me,1,"New York > Powerlinez > s. Books Tier > 6. The Good Book",2.9,3,TR,,"Trad, TR",,,2400
2020-10-10,"Yosemite Tale",5.8-,,https://www.mountainproject.com/route/112248419/yosemite-tale,1,"New York > Powerlinez > m. Picatinny > 4. Nechtanc",2.0,-1,TR,,"Trad, TR",,35,2000
2020-10-10,"Full Sickle",5.8+,,https://www.mountainproject.com/route/112248456/full-sickle,1,"New York > Powerlinez > m. Picatinny > 4. Nechtanc",2.7,-1,TR,,"Trad, TR",,35,2200
2020-09-19,Skink,5.8-,,https://www.mountainproject.com/route/105899755/skink,1,"New York > The Gunks > Peterskill > r. Lou's Wall",2.5,-1,TR,,"Trad, TR",,60,2000
2020-09-19,"Off Limits",5.8+,,https://www.mountainproject.com/route/106816488/off-limits,1,"New York > The Gunks > Peterskill > f. Off Limits & Reach Around Walls",2.2,-1,TR,,Trad,,50,2200
2020-09-07,Campaign,5.6,,https://www.mountainproject.com/route/116655075/campaign,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor North > 1.0 Spectator Wall",1.8,-1,TR,,Sport,,55,1600
2020-09-07,Fanagle,5.7,,https://www.mountainproject.com/route/110899768/fanagle,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor North > 2.5 Alpine Wall (aka tall wall)",1.7,-1,,,Sport,,170,1800
2020-09-07,Fanagle,5.7,,https://www.mountainproject.com/route/110899768/fanagle,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor North > 2.5 Alpine Wall (aka tall wall)",1.7,-1,Lead,Fell/Hung,Sport,,170,1800
2020-09-05,"Shady Lane",5.6,,https://www.mountainproject.com/route/110899820/shady-lane,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor North > 2.5 Alpine Wall (aka tall wall)",1.9,-1,Lead,Fell/Hung,Sport,,60,1600
2020-09-04,"The Tattler",5.7,,https://www.mountainproject.com/route/116655124/the-tattler,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor North > 1.0 Spectator Wall",0.8,-1,Lead,Fell/Hung,Sport,,50,1800
2020-08-30,"Herdie Gerdie",5.8,,https://www.mountainproject.com/route/107074943/herdie-gerdie,1,"New York > The Gunks > The Trapps > a1. The Uberfall - left",1.8,-1,TR,,Trad,,80,2100
2020-08-30,"Ken's Crack",5.7+,,https://www.mountainproject.com/route/105799779/kens-crack,1,"New York > The Gunks > The Trapps > a2. The Uberfall - right",3.0,-1,TR,,Trad,,50,1900
2020-02-10,"Nice Crack Climb",5.7,,https://www.mountainproject.com/route/106133727/nice-crack-climb,1,"New York > The Gunks > The Trapps > a1. The Uberfall - left",2.2,-1,TR,,Trad,,70,1800
